doc_id_1,doc_id_2,shared_bands,jaccard,decision
44730,44098,5,0.6863,below_threshold
49484,49503,2,0.4103,below_threshold
96533,59314,5,0.7273,below_threshold
81691,82091,2,0.6346,below_threshold
95488,88251,3,0.5745,below_threshold
21491,21583,1,0.4000,below_threshold
93604,52143,5,0.7826,below_threshold
96372,26611,2,0.6471,below_threshold
59672,59400,1,0.3333,below_threshold
4231,88074,4,0.7576,below_threshold
33291,33986,1,0.4390,below_threshold
33798,33986,1,0.4737,below_threshold
33986,95649,1,0.4048,below_threshold
10775,10771,4,0.7869,below_threshold
41062,41098,1,0.5238,below_threshold
5322,5424,3,0.5161,below_threshold
94696,61678,3,0.6129,below_threshold
57186,95467,3,0.6667,below_threshold
91808,45,1,0.6757,below_threshold
65892,65845,2,0.4390,below_threshold
59200,59111,2,0.4750,below_threshold
18207,26281,2,0.5800,below_threshold
91521,47277,4,0.6571,below_threshold
93703,39930,2,0.7143,below_threshold
2246,3453,2,0.5741,below_threshold
2246,2163,2,0.5000,below_threshold
19076,19093,5,0.6531,below_threshold
98970,64513,1,0.2131,below_threshold
64049,64513,1,0.2281,below_threshold
91184,22455,4,0.7736,below_threshold
983,956,3,0.5370,below_threshold
29059,88225,1,0.4773,below_threshold
29059,29684,1,0.5116,below_threshold
57704,57775,1,0.7419,below_threshold
819,820,2,0.3725,below_threshold
29160,94762,4,0.8286,duplicate
84751,84996,4,0.5278,below_threshold
93079,36031,5,0.7872,below_threshold
12708,95158,4,0.8049,duplicate
50677,50449,1,0.4355,below_threshold
50677,50389,1,0.5385,below_threshold
50449,50389,4,0.6481,below_threshold
33154,97294,1,0.2899,below_threshold
7878,7849,3,0.5106,below_threshold
22571,92494,2,0.5455,below_threshold
32733,32605,3,0.7500,below_threshold
1362,1398,2,0.6522,below_threshold
59898,60336,4,0.6410,below_threshold
71908,71916,1,0.3966,below_threshold
12870,90460,1,0.5106,below_threshold
88321,79780,1,0.5652,below_threshold
93728,24967,1,0.6739,below_threshold
27729,27706,1,0.6400,below_threshold
57052,96283,3,0.7391,below_threshold
46155,45939,1,0.3462,below_threshold
65125,65105,6,0.7714,below_threshold
31038,91197,1,0.6667,below_threshold
97432,92095,2,0.6667,below_threshold
92095,50707,4,0.7143,below_threshold
13657,96194,6,0.7818,below_threshold
46893,96111,4,0.6316,below_threshold
37511,37544,2,0.6393,below_threshold
88387,74907,4,0.8140,duplicate
83735,83372,2,0.6038,below_threshold
11591,11593,1,0.4364,below_threshold
38967,38978,2,0.5000,below_threshold
97034,81138,1,0.2903,below_threshold
89350,1939,1,0.5385,below_threshold
25156,96781,1,0.6552,below_threshold
53349,25791,3,0.5116,below_threshold
53349,49598,2,0.5238,below_threshold
25791,49598,3,0.5116,below_threshold
34033,34436,1,0.4231,below_threshold
91563,31224,1,0.6923,below_threshold
66821,70451,1,0.4146,below_threshold
94109,39918,2,0.6571,below_threshold
18039,17958,2,0.6122,below_threshold
33002,32575,3,0.5800,below_threshold
32575,32569,2,0.5472,below_threshold
94855,69229,1,0.5862,below_threshold
95900,33482,10,0.8500,duplicate
45643,45566,1,0.4000,below_threshold
5353,5355,1,0.4314,below_threshold
92251,14566,3,0.6190,below_threshold
19038,92365,8,0.7895,below_threshold
58017,57822,1,0.2419,below_threshold
96738,7293,4,0.7143,below_threshold
24874,24974,1,0.5192,below_threshold
37470,37294,1,0.4750,below_threshold
51243,51253,2,0.5400,below_threshold
96148,93138,1,0.5111,below_threshold
96336,20515,4,0.7000,below_threshold
35602,37008,1,0.2642,below_threshold
75848,75374,4,0.6170,below_threshold
39497,93752,5,0.7447,below_threshold
91694,52368,3,0.6923,below_threshold
31274,31728,1,0.4468,below_threshold
32152,32015,2,0.5000,below_threshold
91497,24306,2,0.6667,below_threshold
92635,33859,1,0.7143,below_threshold
61885,61922,1,0.5208,below_threshold
14331,11809,1,0.5385,below_threshold
61780,96529,2,0.5862,below_threshold
1184,92337,2,0.6250,below_threshold
95040,64726,2,0.5714,below_threshold
25664,25055,1,0.2609,below_threshold
25664,25068,1,0.3488,below_threshold
44723,89923,2,0.6923,below_threshold
1458,1714,1,0.4717,below_threshold
43963,43920,2,0.5306,below_threshold
76777,76947,3,0.6875,below_threshold
71033,71167,3,0.4390,below_threshold
38268,38553,1,0.4419,below_threshold
30928,31367,1,0.2464,below_threshold
37998,37489,2,0.5893,below_threshold
46842,46687,1,0.3958,below_threshold
38544,39580,2,0.5179,below_threshold
32078,7417,1,0.3462,below_threshold
7417,86662,1,0.2969,below_threshold
98318,96816,2,0.6000,below_threshold
71491,77392,1,0.5610,below_threshold
71491,65636,2,0.6970,below_threshold
76666,77392,2,0.5476,below_threshold
77392,65636,2,0.5610,below_threshold
66572,59213,1,0.4412,below_threshold
66572,68975,1,0.6000,below_threshold
66572,91462,1,0.5556,below_threshold
66572,57497,1,0.5556,below_threshold
66572,57875,1,0.4545,below_threshold
73072,63710,1,0.5000,below_threshold
73072,59213,1,0.4474,below_threshold
73072,68975,1,0.4839,below_threshold
73072,91462,1,0.4545,below_threshold
73072,58864,1,0.4103,below_threshold
73072,57497,1,0.4545,below_threshold
73072,57875,1,0.4595,below_threshold
63710,59213,1,0.4545,below_threshold
63710,68975,2,0.6250,below_threshold
63710,91462,1,0.5769,below_threshold
63710,57497,1,0.5769,below_threshold
63710,65067,1,0.6000,below_threshold
63710,57875,1,0.4688,below_threshold
59213,68975,1,0.4412,below_threshold
59213,91462,1,0.4167,below_threshold
59213,57497,1,0.4167,below_threshold
59213,65067,1,0.4286,below_threshold
68975,58864,1,0.4412,below_threshold
68975,57497,1,0.5556,below_threshold
68975,65067,1,0.5769,below_threshold
68975,57875,1,0.4545,below_threshold
91462,58864,1,0.4167,below_threshold
91462,57497,1,0.5172,below_threshold
91462,65067,1,0.5357,below_threshold
91462,57875,1,0.4286,below_threshold
58864,57497,1,0.4167,below_threshold
58864,65067,1,0.4286,below_threshold
57497,65067,1,0.5357,below_threshold
57497,57875,1,0.4286,below_threshold
65067,57875,1,0.4412,below_threshold
6851,6695,2,0.5660,below_threshold
85268,25827,1,0.5526,below_threshold
85268,33484,1,0.7241,below_threshold
85268,26838,1,0.5526,below_threshold
85268,28323,1,0.5385,below_threshold
25827,44477,2,0.5349,below_threshold
25827,34939,2,0.5526,below_threshold
25827,33484,2,0.5833,below_threshold
25827,37006,2,0.5526,below_threshold
25827,30879,1,0.5526,below_threshold
25827,92323,1,0.4186,below_threshold
44477,33484,2,0.5833,below_threshold
44477,26838,2,0.5000,below_threshold
44477,28323,2,0.5227,below_threshold
37435,33484,2,0.5833,below_threshold
27260,33484,2,0.6774,below_threshold
27260,26838,2,0.5250,below_threshold
27260,28323,1,0.5122,below_threshold
34939,33484,2,0.7241,below_threshold
34939,26838,2,0.5526,below_threshold
34939,28323,2,0.5385,below_threshold
33484,26838,3,0.5833,below_threshold
33484,30879,2,0.7241,below_threshold
33484,92323,1,0.5294,below_threshold
33484,28323,2,0.5676,below_threshold
37006,26838,3,0.5526,below_threshold
37006,28323,2,0.5385,below_threshold
26838,30879,2,0.5526,below_threshold
26838,92323,1,0.4186,below_threshold
30879,28323,1,0.5385,below_threshold
92323,28323,1,0.4091,below_threshold
98834,88780,1,0.4667,below_threshold
77671,88780,1,0.4828,below_threshold
28664,95885,4,0.6000,below_threshold
64573,64576,1,0.4630,below_threshold
11862,11904,1,0.5484,below_threshold
95038,53980,3,0.7333,below_threshold
93537,46046,2,0.6842,below_threshold
96389,530,1,0.5686,below_threshold
62335,62429,1,0.4375,below_threshold
55565,55707,3,0.4727,below_threshold
45438,46386,2,0.5000,below_threshold
98745,46386,2,0.4844,below_threshold
32715,32812,1,0.6304,below_threshold
17189,17149,1,0.5833,below_threshold
60308,99000,2,0.6512,below_threshold
60308,93421,1,0.5556,below_threshold
60308,60364,2,0.6829,below_threshold
50273,95119,3,0.6842,below_threshold
62804,62744,2,0.5854,below_threshold
36181,36215,3,0.6087,below_threshold
97663,28796,3,0.7222,below_threshold
1775,91485,1,0.5870,below_threshold
84999,84839,2,0.7000,below_threshold
61731,61685,1,0.5111,below_threshold
93801,61852,1,0.6129,below_threshold
61354,61566,1,0.5532,below_threshold
95071,9996,1,0.6571,below_threshold
52222,52780,1,0.2623,below_threshold
52780,52293,1,0.2881,below_threshold
55359,55120,1,0.5333,below_threshold
44265,89039,2,0.6250,below_threshold
42547,42012,3,0.6731,below_threshold
94621,49657,3,0.6923,below_threshold
94621,89958,2,0.6500,below_threshold
98555,15592,2,0.5135,below_threshold
98555,15726,2,0.5429,below_threshold
98555,99497,2,0.4872,below_threshold
99130,7838,1,0.5417,below_threshold
99130,7808,1,0.4182,below_threshold
7760,7808,2,0.4894,below_threshold
7838,7808,3,0.5349,below_threshold
14716,15205,4,0.5686,below_threshold
3770,6371,4,0.7500,below_threshold
62054,97303,4,0.4681,below_threshold
62054,62014,4,0.5333,below_threshold
49094,49181,1,0.5366,below_threshold
70687,71106,1,0.5789,below_threshold
2144,2191,1,0.4416,below_threshold
1196,92701,1,0.5714,below_threshold
26010,95594,2,0.6957,below_threshold
25845,95594,3,0.8140,duplicate
92192,73224,3,0.6190,below_threshold
10998,11915,1,0.5373,below_threshold
72396,99305,2,0.6190,below_threshold
78705,96901,5,0.6757,below_threshold
43949,44301,3,0.6415,below_threshold
18478,18495,2,0.4821,below_threshold
18478,90733,1,0.4068,below_threshold
42827,43035,1,0.4118,below_threshold
99104,43035,1,0.3784,below_threshold
79159,67640,3,0.5745,below_threshold
79159,81483,2,0.5745,below_threshold
79159,69270,3,0.5625,below_threshold
67640,81124,3,0.5686,below_threshold
67640,81483,3,0.5918,below_threshold
67640,71053,3,0.6136,below_threshold
67640,69270,5,0.5800,below_threshold
67640,54876,4,0.5918,below_threshold
81124,81483,1,0.5686,below_threshold
81124,69270,2,0.5577,below_threshold
81124,54876,1,0.5686,below_threshold
23586,23728,2,0.5641,below_threshold
6520,4013,1,0.4697,below_threshold
4013,6540,1,0.4769,below_threshold
83756,93945,2,0.5200,below_threshold
85354,62682,1,0.3810,below_threshold
71322,71327,5,0.6964,below_threshold
95832,90369,3,0.7561,below_threshold
95832,17098,3,0.8000,duplicate
95812,38396,1,0.3810,below_threshold
95812,92967,1,0.6316,below_threshold
37100,38396,3,0.4872,below_threshold
38396,92967,2,0.4872,below_threshold
57128,57105,2,0.5714,below_threshold
94268,68874,2,0.5283,below_threshold
94268,68799,2,0.5185,below_threshold
69139,68874,3,0.5882,below_threshold
91628,32591,1,0.6129,below_threshold
63865,64048,3,0.7917,below_threshold
12668,12561,5,0.7170,below_threshold
28394,27459,1,0.4000,below_threshold
48641,54035,1,0.3455,below_threshold
48641,11490,1,0.3958,below_threshold
54035,11490,1,0.3276,below_threshold
31375,31279,1,0.5333,below_threshold
39166,95201,3,0.7534,below_threshold
63029,63196,5,0.8571,duplicate
82848,91923,3,0.7273,below_threshold
91205,14304,4,0.7391,below_threshold
37476,37603,1,0.4308,below_threshold
8805,8806,3,0.6909,below_threshold
59916,59799,1,0.4091,below_threshold
72164,98696,4,0.6863,below_threshold
93051,61719,1,0.4250,below_threshold
61719,61889,1,0.5833,below_threshold
81413,81913,1,0.4390,below_threshold
87849,74417,3,0.5870,below_threshold
6053,6104,1,0.3929,below_threshold
91031,9962,4,0.5862,below_threshold
87765,64782,1,0.4717,below_threshold
87765,65106,1,0.4630,below_threshold
87765,64022,2,0.5577,below_threshold
87765,64024,1,0.3729,below_threshold
64022,64024,1,0.5636,below_threshold
99755,8366,1,0.5909,below_threshold
8501,8366,1,0.7297,below_threshold
8488,8366,1,0.6500,below_threshold
8346,8366,2,0.6341,below_threshold
8366,8689,2,0.6842,below_threshold
44509,44495,1,0.5500,below_threshold
81858,89189,2,0.6078,below_threshold
59956,60003,2,0.4565,below_threshold
29762,29873,2,0.5455,below_threshold
90789,42935,4,0.7714,below_threshold
93032,81478,4,0.6250,below_threshold
32626,32466,1,0.4340,below_threshold
2239,2209,2,0.5172,below_threshold
2239,94557,1,0.4194,below_threshold
27654,92588,4,0.7333,below_threshold
72922,72953,1,0.4915,below_threshold
16225,16213,1,0.4444,below_threshold
3697,3833,3,0.7500,below_threshold
58199,58216,1,0.5128,below_threshold
58199,58330,1,0.1915,below_threshold
58199,58207,1,0.4211,below_threshold
58199,58308,1,0.3400,below_threshold
58216,58330,1,0.2292,below_threshold
58216,58207,1,0.2128,below_threshold
58216,58308,2,0.4583,below_threshold
58330,58207,3,0.4595,below_threshold
58330,58308,1,0.3400,below_threshold
58207,58308,1,0.1607,below_threshold
29260,29341,1,0.5758,below_threshold
43785,43590,2,0.7234,below_threshold
10813,10776,3,0.7045,below_threshold
92334,63087,2,0.4186,below_threshold
58093,58136,1,0.3729,below_threshold
77148,77304,1,0.7407,below_threshold
99792,92058,3,0.7059,below_threshold
58314,88864,6,0.7561,below_threshold
34328,31472,1,0.4231,below_threshold
76641,77869,1,0.3269,below_threshold
81880,81667,1,0.3404,below_threshold
81880,81543,1,0.4545,below_threshold
81880,81551,1,0.2745,below_threshold
81880,82359,1,0.5750,below_threshold
81667,81543,1,0.3556,below_threshold
81667,81551,1,0.3478,below_threshold
81667,82359,1,0.3636,below_threshold
81543,81551,1,0.3696,below_threshold
81551,82359,1,0.3778,below_threshold
46206,94669,2,0.6383,below_threshold
95477,94669,1,0.5714,below_threshold
7860,89565,1,0.4510,below_threshold
70950,70438,2,0.5263,below_threshold
91774,80988,5,0.7143,below_threshold
43282,43267,2,0.6744,below_threshold
94532,786,1,0.5200,below_threshold
19852,96961,1,0.5217,below_threshold
19004,96961,2,0.5870,below_threshold
19004,18875,2,0.6222,below_threshold
21836,21426,3,0.7429,below_threshold
90378,72545,1,0.4643,below_threshold
7584,14404,2,0.6250,below_threshold
21301,21258,3,0.6579,below_threshold
48789,48740,2,0.5200,below_threshold
70093,70081,1,0.6458,below_threshold
95173,78380,3,0.5897,below_threshold
72454,89915,5,0.7778,below_threshold
17961,18148,1,0.4107,below_threshold
50176,50212,4,0.6667,below_threshold
1582,1271,4,0.6383,below_threshold
24063,23870,2,0.5152,below_threshold
90610,57906,3,0.5625,below_threshold
20633,85254,1,0.4314,below_threshold
44450,64392,1,0.1370,below_threshold
44450,44483,1,0.3226,below_threshold
44450,44386,1,0.5385,below_threshold
64392,44483,1,0.1528,below_threshold
64392,44386,1,0.1408,below_threshold
44483,44386,1,0.3115,below_threshold
84577,84989,1,0.5714,below_threshold
26554,92248,2,0.6000,below_threshold
96508,42262,2,0.7059,below_threshold
59605,59723,3,0.6531,below_threshold
22913,22996,1,0.6452,below_threshold
58965,88968,4,0.6585,below_threshold
94556,5646,1,0.4062,below_threshold
94566,68025,2,0.5714,below_threshold
32154,32161,2,0.5606,below_threshold
32154,91035,1,0.4928,below_threshold
35726,98507,1,0.5000,below_threshold
32038,36193,1,0.5909,below_threshold
32038,26254,1,0.5455,below_threshold
32038,34191,1,0.5417,below_threshold
32038,98507,1,0.5000,below_threshold
38552,36193,1,0.6154,below_threshold
38552,34191,1,0.5581,below_threshold
38552,98507,1,0.5106,below_threshold
36193,99002,1,0.5581,below_threshold
36193,38447,3,0.6222,below_threshold
36193,99587,1,0.6000,below_threshold
36193,98507,1,0.5200,below_threshold
99002,26254,3,0.5854,below_threshold
99002,34191,1,0.5106,below_threshold
99002,98507,1,0.4706,below_threshold
87013,98507,1,0.5106,below_threshold
38447,26254,1,0.5106,below_threshold
38447,34191,1,0.5098,below_threshold
38447,98507,1,0.4727,below_threshold
29871,98507,1,0.5106,below_threshold
99587,34191,1,0.5455,below_threshold
99587,98507,1,0.5000,below_threshold
23829,98507,1,0.5000,below_threshold
26254,98507,1,0.4800,below_threshold
86606,42069,3,0.7209,below_threshold
96309,42069,2,0.6087,below_threshold
82187,81885,1,0.4286,below_threshold
33782,34563,2,0.6667,below_threshold
5130,5228,2,0.4388,below_threshold
32412,95420,2,0.6923,below_threshold
30916,30869,4,0.6061,below_threshold
18005,17735,1,0.4364,below_threshold
18005,17688,1,0.5000,below_threshold
17735,88636,4,0.7174,below_threshold
17688,88636,5,0.8140,duplicate
28474,96660,1,0.4459,below_threshold
69820,69684,1,0.6571,below_threshold
96632,5016,1,0.7447,below_threshold
28868,28792,2,0.4483,below_threshold
70937,70945,1,0.4630,below_threshold
7682,7265,1,0.4048,below_threshold
88249,7265,1,0.4048,below_threshold
64472,63652,1,0.6471,below_threshold
25430,93988,7,0.7391,below_threshold
96838,51374,4,0.7551,below_threshold
45848,45955,1,0.2241,below_threshold
84214,84369,1,0.6136,below_threshold
39935,39896,1,0.5000,below_threshold
20346,20445,2,0.6182,below_threshold
84318,92822,3,0.6923,below_threshold
31284,27341,2,0.6500,below_threshold
27644,27678,2,0.5227,below_threshold
11174,93483,1,0.3765,below_threshold
11174,11331,1,0.4096,below_threshold
92155,67212,5,0.7391,below_threshold
22749,22332,3,0.7838,below_threshold
91699,73124,4,0.7895,below_threshold
20678,20386,1,0.5319,below_threshold
92485,605,2,0.6250,below_threshold
9603,89401,5,0.6316,below_threshold
93249,92202,2,0.4783,below_threshold
4252,93278,1,0.6667,below_threshold
59294,59522,1,0.4906,below_threshold
59294,59681,1,0.4138,below_threshold
59702,57724,1,0.4545,below_threshold
45183,94767,5,0.8333,duplicate
95306,6593,5,0.7000,below_threshold
60727,60418,3,0.5882,below_threshold
23126,91129,3,0.6129,below_threshold
76415,92941,3,0.6471,below_threshold
26228,88705,2,0.5455,below_threshold
39021,95267,4,0.6444,below_threshold
9888,9946,3,0.4524,below_threshold
83072,83074,3,0.4615,below_threshold
44888,44892,1,0.4884,below_threshold
6701,6844,2,0.6000,below_threshold
33593,33251,1,0.6154,below_threshold
33593,37249,1,0.5000,below_threshold
33593,97529,1,0.4444,below_threshold
33251,37249,1,0.5116,below_threshold
33251,25974,1,0.5366,below_threshold
33251,35030,1,0.4884,below_threshold
33251,97529,1,0.4545,below_threshold
33251,28510,1,0.5116,below_threshold
37249,97529,1,0.4255,below_threshold
25974,97529,2,0.4444,below_threshold
97529,28510,1,0.4255,below_threshold
67313,67408,1,0.1324,below_threshold
67265,66882,1,0.4762,below_threshold
13438,94358,4,0.7209,below_threshold
90635,98255,3,0.7000,below_threshold
33752,34436,2,0.4808,below_threshold
47210,45768,1,0.2031,below_threshold
35500,35494,1,0.4528,below_threshold
92633,69956,1,0.7551,below_threshold
45890,86417,2,0.5714,below_threshold
29593,29565,3,0.4909,below_threshold
40411,44310,2,0.6327,below_threshold
44310,41620,1,0.3443,below_threshold
51992,50976,1,0.4737,below_threshold
45346,45514,1,0.5333,below_threshold
94598,55424,4,0.7273,below_threshold
17212,17141,2,0.4333,below_threshold
65554,65887,2,0.6500,below_threshold
85012,65887,2,0.5217,below_threshold
65887,65649,1,0.4706,below_threshold
338,96986,1,0.6522,below_threshold
16291,16329,3,0.7273,below_threshold
91064,38296,1,0.4359,below_threshold
38296,39070,1,0.5556,below_threshold
30884,30889,2,0.4737,below_threshold
89494,92461,2,0.4783,below_threshold
24122,92461,2,0.4783,below_threshold
89253,24721,2,0.6410,below_threshold
83082,83141,2,0.5500,below_threshold
83141,92827,1,0.3478,below_threshold
82870,82833,3,0.5957,below_threshold
82870,82775,5,0.7381,below_threshold
62172,60795,1,0.5333,below_threshold
30612,30626,1,0.3600,below_threshold
81930,81615,2,0.5745,below_threshold
39089,39084,2,0.6182,below_threshold
48760,49559,1,0.3659,below_threshold
48760,49282,1,0.4000,below_threshold
48760,50898,1,0.5405,below_threshold
48760,50918,1,0.5676,below_threshold
48760,48815,1,0.5385,below_threshold
49559,49282,1,0.3415,below_threshold
49559,50898,1,0.4412,below_threshold
49559,48815,1,0.4054,below_threshold
49282,50898,2,0.5135,below_threshold
49282,50918,2,0.5000,below_threshold
49282,48815,2,0.4390,below_threshold
50898,48815,4,0.6061,below_threshold
96803,77463,1,0.6250,below_threshold
92723,66474,2,0.6591,below_threshold
92143,59756,4,0.6364,below_threshold
12212,12207,1,0.4583,below_threshold
27366,27392,1,0.4754,below_threshold
46160,46791,2,0.6500,below_threshold
22391,22713,4,0.6047,below_threshold
88205,85619,2,0.6604,below_threshold
85619,3946,3,0.7959,below_threshold
71342,71284,1,0.6000,below_threshold
48926,99773,2,0.7778,below_threshold
89715,67109,1,0.5000,below_threshold
67136,67109,1,0.5000,below_threshold
10520,10517,2,0.5104,below_threshold
83746,83774,1,0.5741,below_threshold
18551,18679,1,0.3385,below_threshold
6064,6307,1,0.5323,below_threshold
90492,32276,1,0.5926,below_threshold
41529,41528,2,0.5000,below_threshold
34298,34424,1,0.4324,below_threshold
96674,49917,3,0.7241,below_threshold
76131,76069,1,0.6098,below_threshold
37919,37947,1,0.3333,below_threshold
64244,88015,5,0.7358,below_threshold
98381,12427,1,0.2698,below_threshold
92995,39160,1,0.7143,below_threshold
75817,77085,2,0.7021,below_threshold
1581,1436,5,0.7895,below_threshold
91037,18784,4,0.6154,below_threshold
55662,55891,1,0.3958,below_threshold
21196,48676,1,0.3448,below_threshold
21196,45830,1,0.3750,below_threshold
93744,21905,3,0.6842,below_threshold
626,594,1,0.3585,below_threshold
26994,27008,3,0.6739,below_threshold
57632,57581,2,0.3846,below_threshold
44067,44094,2,0.4783,below_threshold
36386,35555,1,0.3333,below_threshold
77041,93620,2,0.6667,below_threshold
5196,96830,2,0.6296,below_threshold
38304,92477,3,0.6667,below_threshold
10997,10995,1,0.5238,below_threshold
31009,31536,1,0.3878,below_threshold
31536,31057,1,0.4043,below_threshold
2714,2610,1,0.4074,below_threshold
70846,95383,1,0.5385,below_threshold
48167,48343,4,0.6429,below_threshold
82384,90617,1,0.3846,below_threshold
82384,80731,1,0.3846,below_threshold
22111,59944,2,0.5584,below_threshold
22111,47092,2,0.5385,below_threshold
61453,61670,1,0.3878,below_threshold
68675,68699,4,0.7568,below_threshold
94178,38225,1,0.4590,below_threshold
38100,38225,2,0.5085,below_threshold
69472,69912,1,0.4286,below_threshold
5990,6152,3,0.6176,below_threshold
16496,16444,1,0.5200,below_threshold
91150,27643,1,0.5862,below_threshold
91793,68300,6,0.8039,duplicate
70620,70695,4,0.7941,below_threshold
88171,82548,1,0.2885,below_threshold
82548,82503,1,0.3400,below_threshold
31602,90210,1,0.4583,below_threshold
81702,81933,2,0.4783,below_threshold
16803,16805,1,0.5800,below_threshold
23529,88581,4,0.6500,below_threshold
13371,90388,4,0.8286,duplicate
55392,54489,3,0.5088,below_threshold
54577,54489,3,0.5088,below_threshold
46836,46951,2,0.3559,below_threshold
63678,63892,1,0.5909,below_threshold
79384,79999,1,0.5500,below_threshold
94633,63320,3,0.6250,below_threshold
439,99057,4,0.8250,duplicate
8091,95304,1,0.3077,below_threshold
46284,92375,4,0.7500,below_threshold
28706,28691,2,0.5577,below_threshold
28706,28920,1,0.2667,below_threshold
28691,28920,1,0.3556,below_threshold
70811,70906,1,0.3654,below_threshold
29594,29813,2,0.5185,below_threshold
7410,7335,1,0.5000,below_threshold
7434,7335,1,0.3934,below_threshold
57059,95067,1,0.6129,below_threshold
29266,29532,1,0.4444,below_threshold
24232,94622,5,0.6471,below_threshold
63297,62567,1,0.4130,below_threshold
15076,91434,5,0.7333,below_threshold
44814,44874,4,0.8409,duplicate
22219,92307,2,0.4737,below_threshold
8116,8156,6,0.8696,duplicate
62788,62124,4,0.6176,below_threshold
62226,62124,4,0.6176,below_threshold
96290,62124,2,0.3750,below_threshold
50399,50398,2,0.5319,below_threshold
35715,36080,1,0.4600,below_threshold
64120,89302,3,0.6923,below_threshold
52851,52703,1,0.5172,below_threshold
97358,68201,1,0.5263,below_threshold
68201,69269,1,0.5263,below_threshold
51142,51695,1,0.5926,below_threshold
1977,88796,2,0.5686,below_threshold
76466,77047,1,0.4516,below_threshold
13502,13406,1,0.4314,below_threshold
80149,96501,2,0.6364,below_threshold
45591,46665,2,0.5278,below_threshold
46374,46665,1,0.4146,below_threshold
37504,37993,4,0.5283,below_threshold
37504,95006,2,0.4464,below_threshold
35301,87035,1,0.4107,below_threshold
89124,11016,1,0.5556,below_threshold
95680,99477,1,0.7250,below_threshold
9095,9342,3,0.5294,below_threshold
13218,12557,1,0.5833,below_threshold
44172,44188,1,0.3220,below_threshold
90442,84467,3,0.4884,below_threshold
84467,84375,3,0.6000,below_threshold
18563,94156,3,0.7838,below_threshold
99537,34348,2,0.8182,duplicate
91292,73582,3,0.7000,below_threshold
52881,97157,2,0.7500,below_threshold
21958,21906,2,0.3393,below_threshold
82932,89777,3,0.5862,below_threshold
61353,87182,4,0.5500,below_threshold
97762,98271,3,0.5897,below_threshold
56197,94757,4,0.6735,below_threshold
21780,21795,1,0.5135,below_threshold
52753,52379,1,0.3103,below_threshold
97468,25116,2,0.5893,below_threshold
94304,40759,5,0.8000,duplicate
79998,80353,1,0.4444,below_threshold
2920,3782,2,0.6047,below_threshold
94467,96073,1,0.4500,below_threshold
95005,72817,2,0.6364,below_threshold
89255,57072,3,0.6364,below_threshold
99698,83689,3,0.6667,below_threshold
83689,83623,3,0.6818,below_threshold
17970,20120,1,0.4667,below_threshold
97437,23743,1,0.4615,below_threshold
33136,23743,1,0.5323,below_threshold
59515,59523,2,0.4545,below_threshold
11936,11994,3,0.6818,below_threshold
47008,95893,5,0.8065,duplicate
44736,44259,3,0.5094,below_threshold
58487,76226,1,0.4000,below_threshold
20972,21045,1,0.2923,below_threshold
14711,14661,1,0.3269,below_threshold
62900,63322,2,0.5758,below_threshold
88790,63322,1,0.5294,below_threshold
22652,99811,1,0.4444,below_threshold
22652,22055,1,0.4706,below_threshold
6388,6475,3,0.7609,below_threshold
15164,95540,6,0.7143,below_threshold
47736,93975,1,0.4231,below_threshold
72598,92666,2,0.2979,below_threshold
95663,89111,3,0.5686,below_threshold
41826,41985,4,0.6757,below_threshold
18243,92024,2,0.6604,below_threshold
60562,60422,3,0.6000,below_threshold
61158,61231,2,0.4444,below_threshold
92949,19349,3,0.7368,below_threshold
38539,36931,2,0.5476,below_threshold
58485,58532,1,0.3793,below_threshold
73755,73792,1,0.4528,below_threshold
67069,67086,1,0.3803,below_threshold
14133,14160,2,0.5507,below_threshold
7507,96636,4,0.7391,below_threshold
61996,93046,5,0.6250,below_threshold
7356,91470,1,0.5385,below_threshold
63827,99364,3,0.7647,below_threshold
79461,79230,1,0.5429,below_threshold
14389,14663,1,0.5614,below_threshold
38261,37946,1,0.6230,below_threshold
4141,3975,1,0.5088,below_threshold
4106,3975,2,0.5741,below_threshold
4326,3975,1,0.5179,below_threshold
3975,4332,1,0.5273,below_threshold
5066,5102,4,0.7209,below_threshold
67626,92773,3,0.6842,below_threshold
57748,57777,1,0.4043,below_threshold
38578,38541,2,0.4833,below_threshold
38578,38587,2,0.4915,below_threshold
39459,97142,4,0.8333,duplicate
14868,93967,2,0.7297,below_threshold
43225,43703,1,0.5000,below_threshold
4315,88483,3,0.6809,below_threshold
94487,81641,5,0.7073,below_threshold
94348,53621,4,0.7209,below_threshold
51630,55028,5,0.6667,below_threshold
25227,25230,1,0.6000,below_threshold
67839,85979,1,0.5417,below_threshold
14373,13811,1,0.3158,below_threshold
42977,94216,7,0.8750,duplicate
44220,88376,1,0.6875,below_threshold
36945,36951,1,0.4118,below_threshold
51330,51506,1,0.3922,below_threshold
51354,51506,1,0.2917,below_threshold
53211,56407,1,0.5455,below_threshold
66125,95464,4,0.7143,below_threshold
79215,93374,2,0.7778,below_threshold
26989,27093,2,0.6102,below_threshold
40900,40932,4,0.5246,below_threshold
30936,91338,3,0.6296,below_threshold
96505,88897,3,0.6522,below_threshold
91954,51041,1,0.6471,below_threshold
91954,51658,1,0.4615,below_threshold
51041,51658,1,0.5833,below_threshold
30309,33117,1,0.4717,below_threshold
30746,33117,1,0.5200,below_threshold
21260,21399,4,0.6977,below_threshold
96160,3202,3,0.7857,below_threshold
