doc_id_1,doc_id_2,shared_bands
10595,10650,10
49613,96067,8
90474,72698,3
94154,61192,4
14124,96012,8
9558,98883,14
99525,46014,13
90045,71795,8
90185,33226,14
3912,92399,4
98727,62147,9
32769,94934,9
92587,23955,3
7666,7834,14
32659,89566,10
13507,14148,6
21392,20600,5
54355,92312,2
6582,6565,3
6582,92867,6
6565,92867,2
89350,1946,6
94272,84263,3
68508,96375,5
91850,11159,6
94485,7456,5
99034,49407,13
93528,48793,3
88993,42213,6
43825,89990,9
81430,94400,6
71543,95325,5
12272,97163,9
12877,90460,10
85049,90577,4
8857,8666,5
50391,50330,8
18529,18851,2
96332,17918,7
26366,26370,3
6787,7339,3
3237,3344,6
65770,96822,1
62163,88468,2
12181,12169,1
44072,44123,4
77038,77060,8
32819,90879,10
47811,91272,4
99340,6974,11
49885,90534,5
62073,88648,8
21934,90148,9
5373,5695,7
98930,6627,8
13519,88721,13
98769,55412,11
53235,56096,7
57860,88188,10
36983,90687,12
99217,80249,14
46923,95102,2
21514,21698,2
58343,94685,6
27581,92904,1
54007,53867,3
13841,88235,6
94728,69277,9
25702,99419,3
23533,23553,2
37277,37521,1
94368,65606,7
93298,42263,5
99940,31189,10
95716,25554,9
91704,31853,4
89694,13481,8
90877,99954,8
19047,19049,5
48530,31271,3
7415,90260,10
94492,47107,5
98701,55156,10
21929,21700,6
92914,33400,7
91155,62142,8
43434,94562,5
98985,9389,9
57742,88117,4
59896,94325,12
64393,64780,3
54911,55362,13
26791,95215,10
16949,89158,3
18890,18914,6
3067,96778,3
15969,15992,2
98585,8218,11
35853,35861,6
90734,10970,3
70020,89172,10
18050,89557,14
98996,34662,8
47244,47237,7
95804,9505,5
49174,49250,6
24579,92097,6
89276,60057,7
98919,14646,5
56874,57242,1
15040,14048,3
6761,95650,9
16811,93606,5
60379,61554,5
74573,88305,7
17843,17886,5
98856,75450,8
98554,50882,10
97023,9215,8
96664,18584,4
62792,62930,7
53785,53810,1
94800,14817,6
62761,88589,13
88681,47756,3
90979,34242,13
22596,95797,11
43696,43080,4
41256,92711,3
95021,24171,7
35066,35125,9
80976,94306,8
3339,89963,5
11595,11741,1
56050,56022,2
91021,18891,5
93981,28222,6
56436,95019,13
93538,56309,2
54310,53395,2
38673,94132,1
98508,73775,12
81821,88935,13
52392,98637,12
91865,30607,8
54281,54351,5
17042,6098,1
91274,92117,6
92117,9328,5
94490,40538,5
71988,71883,4
5503,6781,3
67703,67746,8
66856,67128,2
95894,13334,3
97697,65168,11
19457,94868,7
81259,96182,7
73056,93275,4
53606,93454,3
56193,93361,4
20941,20912,4
55557,88302,6
10191,10159,1
91427,8736,6
22726,94827,5
14588,14566,6
90312,53946,11
31274,32123,3
98638,1530,9
12382,89209,5
97363,67134,6
28927,28949,6
96014,18006,3
96542,77661,4
94234,26618,6
91398,17581,7
84506,99771,13
63521,63531,5
3453,2163,10
91057,28014,6
11015,10974,6
53003,52257,9
57705,57718,4
19555,19586,6
52878,92460,4
56237,54341,3
29912,29927,8
35739,35494,7
91367,37671,1
95319,2962,7
94323,5372,8
72766,99573,11
28360,28442,1
90907,33699,6
95224,75480,6
56900,98293,12
99826,29023,9
90603,19276,7
21238,21500,6
99945,12818,6
61396,61605,1
61396,61606,3
61395,61605,3
61395,61606,1
20859,96155,1
20859,20802,1
95775,65459,10
20260,20279,3
76531,76544,1
75983,75950,8
91991,75435,4
96737,72068,8
98098,20900,10
80133,99198,5
91329,46847,5
90016,92530,2
23552,92530,3
52595,52638,8
90093,24370,1
93267,30813,9
84355,99793,3
95714,16716,8
22557,89035,6
89618,32387,1
93746,38506,8
86556,52346,5
89507,75547,8
97828,39331,9
29846,29912,1
88558,40679,8
58784,58518,7
58518,58783,7
98557,3477,4
98557,2535,4
3282,3477,4
3282,2535,4
3477,2535,3
8543,8753,3
8543,89066,5
8753,89066,4
60980,89969,1
15431,98601,5
43659,44096,2
89646,5980,3
96890,48515,5
66235,64442,1
94404,38707,3
10259,94824,10
92917,16056,5
37909,93427,6
81684,95597,3
20089,20625,7
69083,69243,9
89755,18792,6
99685,3388,13
28169,94079,9
54776,55149,9
42398,42332,2
67649,96305,5
92344,61098,7
51050,51030,3
85091,91465,5
81674,93560,9
5744,93826,2
5744,5171,2
6004,99450,8
34937,34577,2
77342,77324,1
99303,34467,8
17011,99987,11
42024,92911,2
91949,25783,10
93563,93597,3
93597,12302,7
93842,48590,7
38914,44936,4
44936,38472,4
91268,50460,6
76044,76025,4
71491,66245,3
44391,95940,11
53976,53652,6
95384,23648,9
40981,40443,1
40981,96541,1
40981,40361,1
17234,94857,5
71941,71878,2
95075,12996,4
49059,49106,6
10154,9202,1
93203,70133,6
88948,11970,9
96022,10042,7
66391,91668,4
6065,6062,1
96389,532,3
51891,90814,5
62140,96257,4
98732,27146,9
4421,3982,5
60218,60143,4
62335,62509,2
7963,7547,5
96646,37876,4
82360,81850,4
44899,45286,1
92876,96799,2
96799,42867,5
93233,14814,4
65064,95566,3
23165,93194,5
60308,60172,3
68891,91627,7
91627,85417,6
88797,22705,3
24666,22705,4
597,592,2
62307,62295,1
98838,448,6
72798,73482,4
9979,9988,5
71644,76423,1
98231,89203,4
89203,24076,4
30114,89135,7
56994,57113,6
56994,56337,3
35785,35673,5
35673,96326,3
12653,96657,3
12653,12146,8
96657,12146,2
27572,91640,6
96469,74145,7
61491,64081,7
70601,88018,7
19970,98480,1
39486,39482,2
38871,38823,5
45504,44356,6
45504,45006,10
44356,44373,4
45006,44373,8
55968,99195,4
83483,84012,5
21969,91952,2
68395,98887,10
72686,72596,1
92994,72189,1
72181,72189,1
91317,80520,4
50373,93219,3
37280,37128,6
37280,97656,3
1303,94906,5
90725,24197,2
5417,89711,9
5195,89145,9
99294,51790,6
99294,98112,3
51790,98112,5
48251,94389,5
94057,6529,2
6607,6529,3
3848,98642,11
23738,23950,1
41627,93990,2
20785,21101,6
92929,53097,6
92929,52409,10
53097,52409,7
91361,84175,8
4225,99442,7
86715,92674,6
15936,90472,3
98987,91691,4
78618,91691,4
6987,6982,6
18480,94823,4
87677,50627,2
98266,65255,9
47286,88895,8
21574,99487,12
43129,91060,6
61134,60583,3
61134,63035,3
83760,95294,6
83717,95294,3
8104,96775,9
23015,99337,10
99130,7760,6
92049,36861,12
49134,92815,4
49134,94535,5
48234,92815,4
48234,94535,6
97843,92815,4
97843,94535,8
92815,94535,3
99094,38561,4
21582,21806,8
43032,93291,5
94522,54952,3
96010,84600,4
89425,1596,4
11353,90656,3
36605,92503,3
93915,11962,1
6250,6752,14
24195,91428,6
3770,96745,4
73661,96261,7
73438,96261,8
88737,6117,6
96099,26279,7
44086,46017,1
46017,44021,1
46017,44133,1
46017,44129,1
94301,3108,12
93457,53180,4
13500,91054,5
26194,49298,7
4365,4328,2
96988,66068,8
36572,90245,3
90773,56125,9
58724,58160,11
58957,58160,8
13795,90292,2
75327,93482,6
90949,87692,9
20610,19036,8
25513,88307,4
92153,1626,6
34828,34784,3
51917,98648,9
44275,44372,6
93777,67909,8
32661,99054,6
29623,29506,1
50287,89462,3
42061,88713,6
90754,37191,2
96069,84489,7
94438,6048,6
5800,6048,8
21841,90561,2
31002,95709,6
47682,47678,4
61561,61476,6
73113,89282,12
77643,77729,6
26608,26595,4
4630,4743,1
4743,4665,2
38918,93232,1
38918,38922,3
93140,9929,6
98799,24710,10
64331,62278,1
64331,64329,2
61923,62278,3
61923,64329,2
62278,64329,1
11442,11416,7
40164,40166,1
44080,99229,3
89897,11949,7
45662,92093,3
44292,95656,6
43246,93016,4
95629,64846,3
6309,5978,2
6309,6018,3
93239,2227,7
93239,2181,6
3570,96540,6
89640,41797,4
89822,96387,5
92481,7730,9
1637,1665,2
96730,1665,2
27217,92935,3
90883,57105,5
92775,16149,6
89063,66726,5
66726,65470,5
95155,74263,7
84153,84212,5
84153,91919,4
85993,6095,10
30415,99739,10
83328,83298,1
52988,89667,2
67104,92950,5
12501,12637,1
28004,96868,4
38119,38205,4
38119,38313,3
38205,38121,2
38121,38313,3
92940,93289,5
92940,26473,7
61913,61977,8
61856,61977,4
44919,44910,1
44910,44928,6
61495,78386,4
81262,76323,3
81262,80008,4
81483,78386,3
81483,76323,3
81483,80008,2
64317,76323,2
64317,80008,2
59416,76323,2
59416,80008,3
78386,76323,3
78386,71053,5
78386,80008,5
76323,69270,3
69270,80008,3
61813,61639,4
3627,94885,8
16284,96455,4
97258,43228,7
38851,38822,3
94448,40958,3
94760,20230,4
554,90,6
89632,82233,8
24090,94031,9
11498,88066,4
83254,94279,4
2728,2895,5
91856,72902,3
92223,35712,6
25182,97865,7
39269,39231,10
56477,96210,5
5090,5129,3
95039,1202,10
24356,24488,12
97535,75741,3
97535,99652,3
74950,75741,3
74950,74995,2
74950,99652,3
74950,75995,4
75741,75995,4
99652,75995,4
52414,95486,1
52414,52257,6
95486,53003,3
98646,27221,6
93031,24824,6
81031,97147,11
77326,77258,8
99952,62127,6
20405,20665,2
93107,23412,5
88983,41687,3
78046,90740,14
47554,91464,2
47554,47496,8
47554,47490,2
91464,47496,4
91464,47490,3
47496,47490,7
89526,6030,4
92046,35122,7
93629,54958,3
4393,4806,2
8431,8403,3
67495,67826,1
67495,67678,1
67495,67800,1
67826,67678,1
67826,67800,2
67678,67800,1
99851,45250,6
48641,89574,3
48641,67821,3
89574,67821,1
67824,67773,6
53059,52419,4
39532,39520,2
98591,51924,5
35207,35193,4
23694,23756,2
18111,96480,8
93093,71118,3
83349,83451,3
28922,28787,5
28922,95461,6
28787,95461,2
20447,20217,1
20208,20217,2
20527,99286,7
96046,38152,6
25827,37435,3
25827,34809,1
25827,36357,1
25827,24713,2
25827,47549,3
25827,27287,2
37435,34809,1
37435,24713,2
37435,47549,2
37435,27287,2
34809,36357,1
34809,24713,1
34809,47549,1
34809,27287,1
36357,24713,1
36357,47549,1
36357,27287,1
24713,47549,2
24713,27287,2
47549,27287,3
36544,36577,3
32128,32210,7
82848,93083,5
32016,32007,3
70305,90524,1
70305,70080,1
13027,13242,1
13242,99661,1
71889,71896,2
88816,12942,2
55184,94331,1
64384,90803,5
75202,75130,5
94390,20617,4
94236,16090,11
16310,16046,2
16310,16315,3
16310,16292,2
16046,16315,4
16046,16292,7
16315,16292,7
94745,38011,3
50619,50629,5
70273,95171,1
94549,45638,5
99000,93421,7
93421,60364,8
6087,4855,7
4855,7169,3
86434,18544,1
17365,94338,1
17365,17484,1
63308,94962,4
36466,94867,11
98023,94867,7
90087,21886,2
52261,53002,5
52261,92785,1
53002,92785,1
69114,97552,6
96244,67920,5
98689,62904,4
62934,62904,4
92471,78682,1
61147,59318,1
64195,95372,5
99755,8501,5
99755,8379,4
99755,93992,5
99755,93398,3
99755,8346,4
99755,8689,4
8501,8488,7
8501,8379,2
8501,93992,4
8501,93398,2
8501,8346,2
8501,8689,3
8488,8379,4
8488,93992,6
8488,93398,3
8488,8346,4
8488,8689,4
8379,93992,2
8379,93398,3
8379,8346,4
8379,8689,6
93992,93398,1
93992,8346,2
93992,8689,1
93398,8346,2
27957,93969,2
91494,13040,5
88644,63862,4
97307,12089,9
48591,48648,2
91265,24451,5
21307,94014,7
94014,96638,2
42390,94086,10
42713,42818,5
95257,35206,6
87097,25440,6
54599,54343,2
64999,65082,2
39950,39411,1
27654,27384,1
7768,8165,6
57612,99307,5
34288,88036,5
21825,90777,3
55567,88614,6
92732,31568,8
68396,68422,2
15447,15413,1
95626,49130,7
47988,96553,8
29125,29196,4
29125,96666,1
89922,50317,4
95124,51756,4
8386,7421,2
8386,92499,5
7421,92499,1
45787,46528,1
30865,94089,5
94174,40396,6
63824,95489,6
52224,52502,4
95323,87364,7
7319,99273,9
382,94704,2
56214,56070,1
15099,16664,6
95501,46914,7
80023,98010,10
46925,94852,9
92119,94457,4
94457,30831,9
94457,31561,9
4414,4413,1
4414,91655,1
10813,10798,1
98777,67828,8
79369,92971,3
11400,94441,5
34824,34856,1
43662,43856,1
39728,37303,7
79841,93426,2
91509,34274,6
10406,9968,1
6717,6672,5
54761,93008,4
89132,25339,6
25400,25339,7
41787,41803,4
22042,91162,6
93546,24951,4
89263,87930,8
94494,26085,2
91283,69991,5
93873,13420,7
91696,22721,4
91854,24031,6
45501,45544,4
96721,99141,4
92303,18910,5
67252,67261,4
88852,72358,3
49643,49842,5
93672,25512,6
46203,46206,7
46203,95477,2
46206,46313,5
46206,95477,4
46313,95477,2
93391,14954,6
33871,99089,4
18640,18734,5
82680,82558,4
74169,73364,1
59244,59521,6
94532,193,6
92464,32294,5
98871,82844,1
82729,82844,2
55830,50215,3
52271,50215,3
14904,99420,4
14904,14584,4
15179,88641,6
16121,16254,4
65433,96327,4
56473,56446,2
81975,82157,8
53594,49825,5
96167,3699,5
6834,6863,6
6834,7413,7
6863,7413,5
51900,51851,2
93593,88071,3
91551,15286,7
48123,48217,7
67629,67973,6
93133,64534,2
37487,99621,6
99785,82275,9
54693,54752,2
14560,89862,2
89862,14212,3
78783,78592,4
93403,84907,2
22988,23408,5
56507,46582,4
97973,46490,6
1227,99729,11
87622,99242,11
59513,59345,10
19044,93474,6
25805,25906,3
97003,64485,2
58655,58731,1
58655,58686,1
58731,58686,2
90352,13096,4
69695,91181,3
17737,17656,5
71167,91951,5
97116,69439,3
91907,23430,2
40537,96506,6
99375,9647,6
95858,71141,2
95869,34077,6
92090,65604,6
93451,59282,2
54735,95943,6
12435,12639,4
98104,7688,8
64782,94517,6
98832,30820,8
89926,62406,3
14243,20341,2
14243,14721,1
20341,14721,1
56921,57393,1
81567,92210,4
64213,93223,3
20993,24530,7
2692,2854,3
59768,90215,2
90276,45067,6
24755,93670,7
92395,21017,2
96414,42423,3
10296,10135,3
93732,46143,5
59809,94007,8
4641,4637,1
4641,97412,1
94888,60861,4
16273,16173,6
91186,11427,4
52147,93335,6
8278,90713,3
48989,48992,4
98824,18848,11
641,658,4
48850,99051,5
48850,49571,7
99051,49571,10
98133,270,7
96940,18647,5
89492,44340,1
91177,99976,3
91177,61539,3
6747,96589,6
99774,36948,4
82222,81803,2
21589,94625,1
38089,37986,2
38089,38004,1
37986,38004,1
34084,88209,4
11913,96434,8
79885,95116,3
93058,19833,4
97009,28695,9
90893,62892,7
33319,33304,9
15090,88647,8
17669,96916,5
92079,41066,5
18266,92424,3
20028,93711,2
53827,89647,3
54883,55612,2
34564,34080,2
89602,96187,4
96187,67001,4
55470,55915,2
99449,15910,4
99449,21774,1
15910,21774,3
3745,94541,7
2426,3498,1
61358,92888,3
96227,78970,5
34804,36401,1
93280,5942,3
73533,99044,12
1461,1366,1
34374,89901,8
98822,11395,12
55934,55901,4
60720,91718,6
51672,86650,1
26876,27110,7
93677,71474,8
98840,6903,9
60270,98206,8
98524,98,6
6260,6521,8
52234,91244,5
97935,47752,6
97935,98861,5
47752,47883,7
47883,98861,5
29309,96100,6
40725,94459,7
1002,1023,3
99679,94066,7
14862,91749,2
28234,28288,2
79465,79248,2
10516,10724,4
2264,2724,5
95228,34172,10
61000,97066,9
26263,26801,4
30916,91945,6
61307,61940,2
99117,58993,9
89871,2369,5
95849,84511,4
5270,5256,8
5270,98533,8
8561,88639,5
97270,55391,9
89047,11229,9
39681,98896,11
93739,54296,3
34910,34841,6
34910,93315,3
34841,93315,2
94396,31772,3
90075,78680,7
91662,46503,5
51366,51282,8
51366,95677,4
51282,95677,3
86612,90447,10
29370,29349,5
29370,94783,2
94834,10652,7
41298,41247,6
92015,73792,4
60451,60518,5
59401,59708,5
84747,89959,3
64278,94898,3
95413,44028,6
93971,23801,3
67268,93238,1
54057,54346,1
92020,68014,4
89948,58392,3
41131,94188,5
94053,36772,3
26356,25697,3
12448,97467,10
25595,90796,2
70820,93789,4
93583,47625,4
93572,33394,4
20491,91500,6
15339,88785,5
42710,96446,4
90535,96446,1
42240,96446,3
6790,6723,5
58554,56300,2
58554,91799,11
56300,91799,2
90926,88762,1
21949,21745,3
3531,95569,9
95569,3500,7
56542,56472,1
10993,93849,6
64946,64939,2
64946,64883,1
64946,97739,1
64939,65421,2
64883,65421,1
65421,97739,1
89099,57634,4
89499,26218,9
28261,94937,3
98332,28758,10
31528,31549,6
42033,42405,3
42033,41415,4
42033,41408,4
42033,42285,4
42405,41408,3
79579,99426,11
2481,94427,3
63507,96214,9
15634,15092,9
15092,95059,3
92484,71126,7
97026,49351,12
88151,48292,2
88151,48452,2
48292,48452,3
99138,75790,4
10804,89328,7
85191,92064,4
94922,55572,5
3093,3034,1
81283,81264,2
44308,92926,6
46659,45598,3
94886,15541,5
14552,93581,6
85547,91528,2
99985,9231,10
97000,29400,9
53493,53525,3
42593,42553,5
12510,89234,6
9509,99663,10
41582,41645,4
2762,2793,5
37137,37584,1
12982,98604,8
30860,32719,4
12839,92843,3
95460,68323,7
22451,92274,1
94495,18084,5
35340,36317,1
5319,42808,5
94994,44757,5
74807,74830,2
94054,55072,5
78002,77631,2
98749,79108,5
30959,31053,3
47165,89137,4
17418,98679,8
88482,98679,3
16995,16799,10
16995,98884,8
13598,96859,10
32508,30931,1
32508,31172,8
30931,31172,1
55409,93542,5
95316,40266,6
68730,90073,10
64245,64045,2
97780,47826,8
95582,84782,6
55583,56008,7
10545,95009,1
66924,66878,2
99300,9582,6
9582,9312,6
95107,66588,5
28956,28728,3
61201,94925,3
49267,93609,6
93951,19514,11
10287,10306,6
96341,5784,6
52843,94403,3
94403,89182,1
38626,38826,8
89614,38826,3
28593,97449,4
28593,29189,2
28593,28332,6
59119,98935,8
39892,94263,5
96304,4943,5
20186,88538,3
71656,91033,4
91033,96458,4
41125,92258,7
14318,14495,1
91264,80803,5
95507,49171,7
11996,10780,6
11996,10687,3
10780,10687,7
88656,99151,6
55329,99151,8
79267,93652,6
34057,98903,7
91753,33227,4
50783,50709,2
50783,50651,2
50709,50651,7
84327,84422,5
24507,94442,9
91174,49243,1
91269,21953,8
30647,30913,1
48814,96307,7
29566,91992,3
79063,81842,6
15193,95410,5
15633,95410,3
48869,48831,1
9905,9787,2
75939,75942,2
91512,76107,3
92040,75607,3
74275,91148,1
32546,95290,3
98897,91646,2
46501,91646,4
73296,95687,2
82245,82247,1
58661,58801,1
73445,98772,8
90994,67473,4
71195,71065,6
40179,40171,4
40179,40524,3
40171,40524,6
35590,93941,5
95654,65131,5
11731,14312,5
5642,94411,6
88494,64271,3
88610,71853,5
93353,35792,5
17450,17338,5
63620,93745,4
76670,76601,3
12211,88380,9
52348,52376,6
1566,95973,6
58076,57628,1
58076,57620,3
58076,57630,3
58076,59147,3
57628,57620,1
57628,57630,1
57620,57630,4
57620,59147,5
57630,59147,2
59161,97204,8
92848,72769,8
49746,49740,10
49740,95416,5
92549,33961,6
37610,92982,6
90463,4511,3
90463,5760,2
90463,4499,2
88596,39558,4
97045,97136,2
92746,63891,5
42383,99712,6
91674,46569,9
56078,98518,11
876,90180,2
86230,52593,2
72301,72263,6
82526,82462,1
9961,98598,8
83007,81720,7
63708,63918,10
89968,96173,5
96173,93955,2
46881,94550,4
69038,68991,3
84873,80948,10
94917,15032,3
92616,18725,4
44258,95365,3
89335,3631,7
31676,31861,2
31861,26454,2
31861,3789,2
95915,48207,2
32425,32705,6
92755,21966,8
71187,99118,5
65554,65649,7
85012,65649,5
96885,65649,3
71928,99063,8
16291,16307,2
16307,15833,1
16307,15799,2
99948,33523,9
97701,24576,2
24576,37035,2
29884,29849,1
30785,31025,1
30785,31068,1
31025,31068,8
99563,62867,2
62867,62875,2
89732,44992,10
97005,3581,1
61474,61347,3
47681,87039,4
96064,21143,6
259,96254,6
95803,39092,10
4417,4415,4
73123,91815,7
93407,36115,9
97285,79489,6
44502,45938,3
53803,53805,10
53800,53805,9
35314,98276,13
25089,25982,7
84225,95704,10
5631,9085,5
98962,9085,4
99370,42419,11
78090,98902,8
32268,32311,5
88272,68061,5
10105,92451,7
10504,11333,5
98636,20236,2
2526,2452,1
2452,91419,1
13833,89810,5
71898,93576,5
43141,97940,9
93100,61685,5
96711,39391,4
22690,96027,4
94668,59976,10
91738,75941,3
61538,93654,4
97702,59556,6
59556,59677,12
32299,95225,8
39131,94465,8
99396,57525,9
65942,65923,2
75401,96766,5
41672,92794,5
44634,93076,5
59842,59651,7
95633,53065,3
93284,35398,6
8854,8675,1
93034,55100,2
4374,98983,12
59528,59650,4
59528,60032,6
43211,90871,2
90871,44594,2
88782,43980,2
88782,96538,2
43980,96538,5
31648,30852,4
82553,82515,9
15575,15650,5
37159,35845,1
67690,67565,5
71665,72149,1
39783,37448,6
90600,87525,8
3900,4730,5
39467,39444,2
91279,79767,3
66762,67214,7
3315,96426,3
29190,28120,9
29190,28036,3
28120,28036,3
11538,94720,4
92598,89577,7
92598,34716,9
88099,83268,3
47447,91800,7
5336,96390,4
80497,91404,3
12542,13953,6
12542,13965,1
13953,13965,2
94768,38664,1
94768,38583,8
94768,39102,2
38664,38583,2
38664,39102,4
32008,32053,1
63265,63661,2
17980,89976,8
14416,15199,1
14416,92198,6
15199,92198,1
55089,55423,2
94046,83720,4
31743,31766,7
24050,91929,5
96645,16355,3
21623,21590,12
21590,97616,6
4818,91267,5
49136,49559,1
91074,72448,6
49827,92360,6
85512,32172,1
72475,95112,6
94732,67212,3
38735,94209,6
36232,36534,1
93785,82301,9
46536,89339,8
86919,64884,3
44824,44871,1
44824,96222,1
44447,44871,2
44447,96222,1
1271,3268,5
58130,98687,9
98687,90737,9
66855,96166,9
26790,90852,13
52603,52637,4
68446,96623,8
68420,96623,6
85660,96970,6
13993,13918,4
53281,53189,9
94076,47912,8
32793,95820,2
40466,99801,11
28592,29071,1
99150,46939,6
95837,76748,4
45412,93466,8
93466,45309,5
6679,93927,6
99843,18844,7
52935,96588,10
11924,11909,7
98511,11909,6
97374,95319,1
97374,2962,1
28651,28634,4
89941,22779,9
26479,93198,4
20254,88887,12
10388,9709,3
35392,35486,1
50298,92390,5
81950,91495,3
17309,17161,4
30080,30126,10
92013,38275,1
61151,61184,6
3817,91130,8
91838,31321,3
86412,91557,2
45754,93212,6
36014,35939,7
36028,35939,5
34071,34023,4
92315,82631,4
49362,49314,7
90361,74785,2
74783,74785,4
32205,32202,5
30991,30920,4
31009,31057,6
83678,92037,5
73901,73819,2
7385,96190,4
74385,91538,5
64097,64064,3
94597,19691,4
70858,70843,3
96792,58680,4
75386,90069,7
80512,96007,8
71566,71041,11
22111,10000,1
8184,7967,1
92510,9313,8
16076,94832,8
56989,57001,6
62096,89349,2
99458,19410,6
19194,19410,6
94366,59105,2
49259,46717,10
5671,5491,10
95903,36766,3
95903,36754,1
36766,36754,2
88588,86770,2
61845,88125,6
90521,30321,14
96445,47896,5
53972,53877,2
24361,24315,4
12979,95500,6
21622,21633,4
69434,69395,6
30401,99721,11
66130,95791,8
20679,97402,8
96266,55920,6
60995,61023,7
99979,4740,12
64085,64049,1
63933,67556,4
543,2,6
95447,42679,9
27579,27519,4
40898,40976,1
40898,40749,1
40898,40854,1
40898,42452,1
40976,40749,2
40976,40854,6
40976,42452,6
40749,42452,1
40854,42452,4
50020,94563,6
93397,92104,2
8806,92104,5
88308,21013,12
9831,9858,6
64102,64111,5
20774,95761,5
54912,56439,7
54518,90575,1
89288,35623,3
57559,54694,2
54694,97896,2
73441,73517,6
78348,89463,6
96005,86352,2
1470,1682,1
90094,51767,1
96074,34580,5
55482,99831,10
90770,96192,6
67853,67829,3
88661,66393,5
91252,62010,3
90067,24605,8
95676,69343,10
35597,89093,6
29587,29112,4
29112,29632,1
98817,84982,9
17919,94543,3
18324,94672,5
97186,7948,5
90797,66348,2
30140,94992,6
76695,92602,7
24663,24923,4
26209,26168,2
14106,94786,4
45533,99454,9
8118,95304,4
30795,30164,5
88519,95305,6
10626,10917,3
95810,25151,7
28397,92084,3
82887,82924,2
84786,96886,5
96262,14624,5
10644,10960,7
10644,90272,4
78212,94785,2
78212,77971,2
94785,77544,2
94785,77971,2
94785,78503,8
77544,77971,1
77971,78503,2
9527,9566,5
38024,99919,12
18100,96367,7
99136,97309,6
70779,97309,10
57668,57653,3
92932,81716,5
19400,96201,7
56013,98450,1
57990,91447,7
93345,83596,3
7964,7548,1
98489,15690,4
15690,15840,4
90856,68054,10
14673,15642,1
2045,1866,7
42111,42107,1
44659,96717,4
99534,72160,2
74062,72160,2
93207,13087,5
72238,96977,8
92913,46095,5
9904,10110,2
75116,75006,3
15360,15648,3
72918,99082,9
24130,24098,2
53419,53527,1
92572,78944,5
37292,93692,4
72023,72012,5
72012,72874,7
99459,7486,4
706,693,1
17663,19688,7
91077,37372,6
37833,37533,5
95589,30399,4
83054,83070,1
81190,81305,3
35610,94553,8
29482,91484,6
21470,88460,2
92820,90526,2
96984,56692,5
92899,70184,3
17068,88093,4
98536,73936,6
66784,99168,12
6118,6308,5
89534,63578,7
67965,95697,2
64427,88484,2
67561,92834,4
9620,92178,7
81386,94405,6
64120,94547,1
92506,1013,6
96165,38837,2
4419,16895,1
97503,2843,10
48507,48067,4
92128,30590,6
31903,31888,3
99427,45099,9
5969,3839,6
58080,57894,4
92545,62732,1
67533,95414,5
12482,12635,2
84787,84810,4
16860,93539,5
63066,63199,3
63066,63278,1
66254,69940,1
66254,66598,1
66254,66257,1
69940,66257,1
66598,66257,1
34194,94004,2
44242,94772,6
51531,98468,7
66221,66071,1
19119,91621,5
48364,93645,4
99181,89592,6
89592,45395,7
82267,81500,9
95987,2271,4
66414,92787,5
90135,80102,2
80102,80389,2
11457,11471,1
93775,13247,6
94282,57837,3
46818,45790,4
45388,88553,1
95248,921,7
93917,63538,8
39179,90995,5
30393,92253,5
92253,30335,3
92253,88009,3
17985,98894,3
57626,56467,6
24294,98899,9
58915,93535,2
59226,59078,9
92703,29996,4
95531,59201,4
85984,99884,9
98007,88666,2
88666,49563,2
8989,9097,1
56425,56413,1
91322,39668,6
69099,93908,3
10481,10372,1
45591,46374,2
91076,10136,7
93073,30547,4
78418,95735,7
1791,98663,8
53217,53196,8
91564,74710,5
45885,46366,9
98927,46366,8
76238,98331,8
88508,44922,7
97519,31307,11
46663,46289,2
46824,92289,3
2821,2813,1
2821,2819,1
51203,51197,3
88925,91809,3
24161,23682,3
33913,98342,11
75994,76072,12
74885,74901,5
4765,93320,6
30893,92130,5
46171,47130,3
88396,620,8
94995,56172,3
94995,56145,1
94995,92476,1
56172,56145,4
56172,92476,1
56145,92476,4
93334,66376,5
96958,35804,8
62394,62534,5
5268,6397,4
96733,84931,4
98975,85188,8
2781,99926,10
4317,7910,6
96048,7298,2
74389,96189,1
61736,94565,5
98563,51626,7
2855,2631,6
2631,2810,5
1754,92532,8
99371,77531,9
86512,95835,3
52344,52066,4
94634,51507,1
68764,68811,2
88453,41135,4
99820,75560,4
97218,76152,4
52339,93663,10
96127,93663,8
79531,79627,5
93434,79627,1
81969,79627,1
92641,79627,1
6286,6297,3
67258,67235,9
92855,37586,3
97577,32175,6
77603,90465,3
48543,99813,6
55504,55531,1
93608,60130,4
36719,37107,6
42777,42612,3
99635,1323,11
95543,56036,6
41400,41570,1
91769,1835,2
53043,56197,7
90153,58887,11
63472,63546,1
42025,42190,2
24295,24166,1
29637,29647,6
48356,48320,4
4729,95002,2
96997,95002,1
33725,33841,5
5228,5172,5
58837,60923,2
97665,42282,5
75425,92354,4
64623,91109,5
90241,37566,12
43773,95732,1
43773,43677,2
95732,43770,1
43677,43770,2
97987,99187,4
33863,99187,10
35858,35734,1
94682,76045,5
48397,25426,6
73766,96325,6
25941,93791,2
7638,7718,2
20204,95184,6
63047,95043,6
59379,57267,10
39863,91247,3
3605,91926,5
94370,28270,6
11355,11343,6
73996,94467,8
44119,29871,4
44119,90100,2
29871,90100,2
29871,38278,5
90100,38278,2
54645,54665,2
29356,91232,4
50137,50071,2
95848,31228,5
80935,81952,7
28914,28318,5
51841,96105,9
11554,10118,8
